,University_Name,geometry.location.lat,geometry.location.lng,Academic_Year,Current_Training_Center_Name_En,Number_of_Trainees,Center_longitude,Center_latitude
237,King Abdulaziz University,21.4932675,39.2391473,2017,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,4,46.675296,24.713552
238,King Abdulaziz University,21.4932675,39.2391473,2017,Prince Muhammad bin Abdulaziz Hospital for the National Guard in Medina,4,39.569184,24.524654
239,King Abdulaziz University,21.4932675,39.2391473,2022,King Khalid Eye Specialist Hospital in Riyadh,4,46.675296,24.713552
240,King Abdulaziz University,21.4932675,39.2391473,2022,King Abdullah Medical City in the Holy Capital,4,39.857912,21.389082
241,King Abdulaziz University,21.4932675,39.2391473,2017,Hera General Hospital in Mecca,4,39.857912,21.389082
242,King Abdulaziz University,21.4932675,39.2391473,2018,Security Forces Hospital in Dammam,4,50.088794,26.420683
243,King Abdulaziz University,21.4932675,39.2391473,2018,Riyadh Second Health Cluster,4,46.675296,24.713552
244,King Abdulaziz University,21.4932675,39.2391473,2019,King Abdulaziz Specialist Hospital in Taif,4,40.424819,21.284078
245,King Abdulaziz University,21.4932675,39.2391473,2017,Eastern Health Cluster,4,50.088794,26.420683
246,King Abdulaziz University,21.4932675,39.2391473,2021,The joint program in the Central and Western region,4,45.079162,23.885942
247,King Abdulaziz University,21.4932675,39.2391473,2016,King Abdulaziz Specialist Hospital in Taif,4,40.424819,21.284078
248,King Abdulaziz University,21.4932675,39.2391473,2016,Security Forces Hospital in Dammam,4,50.088794,26.420683
249,King Abdulaziz University,21.4932675,39.2391473,2016,The joint program in the Central and Western region,4,45.079162,23.885942
250,King Abdulaziz University,21.4932675,39.2391473,2019,Security Forces Hospital in Riyadh,4,46.675296,24.713552
251,King Abdulaziz University,21.4932675,39.2391473,2016,Riyadh Second Health Cluster,4,46.675296,24.713552
252,King Abdulaziz University,21.4932675,39.2391473,2016,Maternity and Children Hospital in Mecca,4,39.857912,21.389082
253,King Abdulaziz University,21.4932675,39.2391473,2016,Prince Mohammed bin Abdulaziz Hospital in Riyadh,4,46.675296,24.713552
254,King Abdulaziz University,21.4932675,39.2391473,2016,Family Medicine Academy in the First Health Cluster,4,45.079162,23.885942
255,King Abdulaziz University,21.4932675,39.2391473,2021,International Medical Center in Jeddah,4,39.192505,21.485811
256,King Abdulaziz University,21.4932675,39.2391473,2019,College of Dentistry and University Dental Hospital in King Abdulaziz University in Jeddah,4,39.192505,21.485811
257,King Abdulaziz University,21.4932675,39.2391473,2016,Joint Family and Community Medicine Program,4,39.857912,21.389082
258,King Abdulaziz University,21.4932675,39.2391473,2016,"Joint training program in the central region, Riyadh",4,46.675296,24.713552
259,King Abdulaziz University,21.4932675,39.2391473,2016,JointProgram for Orthodontics- Jeddah,4,39.192505,21.485811
260,King Abdulaziz University,21.4932675,39.2391473,2016,Forensic Medicine center in Jeddah,4,39.192505,21.485811
261,King Abdulaziz University,21.4932675,39.2391473,2020,General Directorate of Health Affairs in Aseer Region,4,42.511724,18.246468
262,King Abdulaziz University,21.4932675,39.2391473,2019,Riyadh Second Health Cluster,4,46.675296,24.713552
263,King Abdulaziz University,21.4932675,39.2391473,2020,King Fahd Military Medical Complex in Dhahran,4,50.039302,26.236125
264,King Abdulaziz University,21.4932675,39.2391473,2019,Security Forces Hospital in Dammam,4,50.088794,26.420683
265,King Abdulaziz University,21.4932675,39.2391473,2020,Maternity and Children Hospital in Jeddah,4,39.192505,21.485811
266,King Abdulaziz University,21.4932675,39.2391473,2020,Armed Forces Hospital in Al-Hada in Taif,4,40.424819,21.284078
267,King Abdulaziz University,21.4932675,39.2391473,2020,Security Forces Hospital in Riyadh,4,46.675296,24.713552
268,King Abdulaziz University,21.4932675,39.2391473,2020,Royal Commission Medical Center in Yanbu,4,38.155484,24.056528
269,King Abdulaziz University,21.4932675,39.2391473,2018,Dammam Medical Complex,4,50.088794,26.420683
270,King Abdulaziz University,21.4932675,39.2391473,2019,Maternity and Children Hospital in Medina,4,39.569184,24.524654
271,King Abdulaziz University,21.4932675,39.2391473,2018,Eastern Health Cluster,4,50.088794,26.420683
272,King Abdulaziz University,21.4932675,39.2391473,2019,"Joint training program in the Western Region, Jeddah",4,39.192505,21.485811
273,King Abdulaziz University,21.4932675,39.2391473,2019,Forensic Medicine center in Jeddah,4,39.192505,21.485811
274,King Abdulaziz University,21.4932675,39.2391473,2018,Joint Training Program in the Central Region,4,46.675296,24.713552
275,King Abdulaziz University,21.4932675,39.2391473,2018,Hera General Hospital in Mecca,4,39.857912,21.389082
276,King Abdulaziz University,21.4932675,39.2391473,2018,Eradah Complex - Psychological Services in Jeddah,4,39.192505,21.485811
277,King Abdulaziz University,21.4932675,39.2391473,2021,King Fahd Hospital in Medina,4,39.569184,24.524654
278,King Abdulaziz University,21.4932675,39.2391473,2018,Forensic Medicine center in Jeddah,4,39.192505,21.485811
279,King Abdulaziz University,21.4932675,39.2391473,2021,King Abdulaziz Hospital in Mecca,4,39.857912,21.389082
280,King Abdulaziz University,21.4932675,39.2391473,2020,Prince Muhammad bin Abdulaziz Hospital for the National Guard in Medina,3,39.569184,24.524654
281,King Abdulaziz University,21.4932675,39.2391473,2020,MOH JointProgram for Family Medicine -Taif,3,40.424819,21.284078
282,King Abdulaziz University,21.4932675,39.2391473,2020,Dammam Medical Complex,3,50.088794,26.420683
283,King Abdulaziz University,21.4932675,39.2391473,2022,International Medical Center in Jeddah,3,39.192505,21.485811
284,King Abdulaziz University,21.4932675,39.2391473,2020,"Joint training program in the Western Region, Jeddah",3,39.192505,21.485811
285,King Abdulaziz University,21.4932675,39.2391473,2020,"Joint training program in the central region, Riyadh",3,46.675296,24.713552
286,King Abdulaziz University,21.4932675,39.2391473,2020,Eastern Health Cluster,3,50.088794,26.420683
287,King Abdulaziz University,21.4932675,39.2391473,2022,Eastern Health Cluster,3,50.088794,26.420683
288,King Abdulaziz University,21.4932675,39.2391473,2022,King Fahd Hospital in Medina,3,39.569184,24.524654
289,King Abdulaziz University,21.4932675,39.2391473,2020,King Fahad Hospital in Hofuf,3,49.588765,25.380026
290,King Abdulaziz University,21.4932675,39.2391473,2019,King Fahad Hospital in Hofuf,3,49.588765,25.380026
291,King Abdulaziz University,21.4932675,39.2391473,2020,Riyadh Second Health Cluster,3,46.675296,24.713552
292,King Abdulaziz University,21.4932675,39.2391473,2020,Security Forces Hospital in Mecca,3,39.857912,21.389082
293,King Abdulaziz University,21.4932675,39.2391473,2022,The joint program in the Central and Western region,3,45.079162,23.885942
294,King Abdulaziz University,21.4932675,39.2391473,2019,Dammam Medical Complex,3,50.088794,26.420683
295,King Abdulaziz University,21.4932675,39.2391473,2016,General Directorate of Health Affairs in Jazan Region,3,42.570567,16.889359
296,King Abdulaziz University,21.4932675,39.2391473,2016,Hera General Hospital in Mecca,3,39.857912,21.389082
297,King Abdulaziz University,21.4932675,39.2391473,2021,Joint Training Program in the Central Region,3,46.675296,24.713552
298,King Abdulaziz University,21.4932675,39.2391473,2021,General Directorate of Health Affairs in Aseer Region,3,42.511724,18.246468
299,King Abdulaziz University,21.4932675,39.2391473,2016,College of Dentistry and University Dental Hospital in King Abdulaziz University in Jeddah,3,39.192505,21.485811
300,King Abdulaziz University,21.4932675,39.2391473,2019,Eastern Health Cluster,3,50.088794,26.420683
301,King Abdulaziz University,21.4932675,39.2391473,2019,JointProgram for Family Medicine in Madinah,3,39.569184,24.524654
302,King Abdulaziz University,21.4932675,39.2391473,2019,"Joint training program in the central region, Riyadh",3,46.675296,24.713552
303,King Abdulaziz University,21.4932675,39.2391473,2018,JointProgram for Family Medicine in Madinah,3,39.569184,24.524654
304,King Abdulaziz University,21.4932675,39.2391473,2019,Eradah Complex - Psychological Services in Jeddah,3,39.192505,21.485811
305,King Abdulaziz University,21.4932675,39.2391473,2019,Joint Training Program in the Central Region,3,46.675296,24.713552
306,King Abdulaziz University,21.4932675,39.2391473,2019,Hera General Hospital in Mecca,3,39.857912,21.389082
307,King Abdulaziz University,21.4932675,39.2391473,2019,Security Forces Hospital in Mecca,3,39.857912,21.389082
308,King Abdulaziz University,21.4932675,39.2391473,2021,Al-Iman Hospital in Riyadh,3,46.675296,24.713552
309,King Abdulaziz University,21.4932675,39.2391473,2019,Prince Muhammad bin Abdulaziz Hospital for the National Guard in Medina,3,39.569184,24.524654
310,King Abdulaziz University,21.4932675,39.2391473,2021,Dr. Soliman Fakeeh Hospital in Jeddah,3,39.192505,21.485811
311,King Abdulaziz University,21.4932675,39.2391473,2016,King Abdullah Medical Complex in Jeddah,3,39.192505,21.485811
312,King Abdulaziz University,21.4932675,39.2391473,2016,"Joint training program in the Western Region, Jeddah",3,39.192505,21.485811
313,King Abdulaziz University,21.4932675,39.2391473,2021,Armed Forces Hospital in Al-Hada in Taif,3,40.424819,21.284078
314,King Abdulaziz University,21.4932675,39.2391473,2016,Pedodontics Combind Prg(Riyad),3,46.675296,24.713552
315,King Abdulaziz University,21.4932675,39.2391473,2017,Maternity and Children Hospital in Dammam,3,50.088794,26.420683
316,King Abdulaziz University,21.4932675,39.2391473,2022,Al-Iman Hospital in Riyadh,3,46.675296,24.713552
317,King Abdulaziz University,21.4932675,39.2391473,2018,Prince Muhammad bin Abdulaziz Hospital for the National Guard in Medina,3,39.569184,24.524654
318,King Abdulaziz University,21.4932675,39.2391473,2018,King Fahad Hospital in Hofuf,3,49.588765,25.380026
319,King Abdulaziz University,21.4932675,39.2391473,2017,King Fahad Hospital in Hofuf,3,49.588765,25.380026
320,King Abdulaziz University,21.4932675,39.2391473,2018,Maternity and Children Hospital in Mecca,3,39.857912,21.389082
321,King Abdulaziz University,21.4932675,39.2391473,2017,The joint program in the Central and Western region,3,45.079162,23.885942
322,King Abdulaziz University,21.4932675,39.2391473,2018,JointProgram for Orthodontics- Jeddah,3,39.192505,21.485811
323,King Abdulaziz University,21.4932675,39.2391473,2019,Maternity and Children Hospital in Jeddah,3,39.192505,21.485811
324,King Abdulaziz University,21.4932675,39.2391473,2018,JointProgram for Restorative Dentistry- West,3,39.192505,21.485811
325,King Abdulaziz University,21.4932675,39.2391473,2018,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,3,46.675296,24.713552
326,King Abdulaziz University,21.4932675,39.2391473,2021,The program of the Ministry of Health in Jeddah,3,39.192505,21.485811
327,King Abdulaziz University,21.4932675,39.2391473,2021,Security Forces Hospital in Mecca,3,39.857912,21.389082
328,King Abdulaziz University,21.4932675,39.2391473,2017,"Joint training program in the Western Region, Jeddah",3,39.192505,21.485811
329,King Abdulaziz University,21.4932675,39.2391473,2017,JointProgram for Family Medicine in Madinah,3,39.569184,24.524654
330,King Abdulaziz University,21.4932675,39.2391473,2017,JointProgram for Orthodontics- Jeddah,3,39.192505,21.485811
331,King Abdulaziz University,21.4932675,39.2391473,2017,JointProgram for Restorative Dentistry- West,3,39.192505,21.485811
332,King Abdulaziz University,21.4932675,39.2391473,2017,Joint Family and Community Medicine Program,3,39.857912,21.389082
333,King Abdulaziz University,21.4932675,39.2391473,2017,General Directorate of Health Affairs in Jazan Region,3,42.570567,16.889359
334,King Abdulaziz University,21.4932675,39.2391473,2021,Security Forces Hospital in Riyadh,3,46.675296,24.713552
335,King Abdulaziz University,21.4932675,39.2391473,2019,Maternity and Children Hospital in Dammam,2,50.088794,26.420683
336,King Abdulaziz University,21.4932675,39.2391473,2019,King Faisal Hospital in Mecca,2,39.857912,21.389082
337,King Abdulaziz University,21.4932675,39.2391473,2019,Maternity and Children Hospital in Mecca,2,39.857912,21.389082
338,King Abdulaziz University,21.4932675,39.2391473,2019,The joint program in the Central and Western region,2,45.079162,23.885942
339,King Abdulaziz University,21.4932675,39.2391473,2019,King Faisal Medical Complex in Taif,2,40.424819,21.284078
340,King Abdulaziz University,21.4932675,39.2391473,2019,The program of the Ministry of Health in Taif ,2,40.424819,21.284078
341,King Abdulaziz University,21.4932675,39.2391473,2019,General Directorate of Health Affairs in Al-Baha Region,2,41.471273,20.021741
342,King Abdulaziz University,21.4932675,39.2391473,2018,King Faisal Medical Complex in Taif,2,40.424819,21.284078
343,King Abdulaziz University,21.4932675,39.2391473,2018,Maternity and Children Hospital in Dammam,2,50.088794,26.420683
344,King Abdulaziz University,21.4932675,39.2391473,2017,King Fahd Hospital of the Armed Forces in the south,2,42.766233,18.309339
345,King Abdulaziz University,21.4932675,39.2391473,2017,King Faisal Medical Complex in Taif,2,40.424819,21.284078
346,King Abdulaziz University,21.4932675,39.2391473,2018,King Fahd Hospital of the Armed Forces in the south,2,42.766233,18.309339
347,King Abdulaziz University,21.4932675,39.2391473,2017,JointProgram for Preventive Medicine in Madinah,2,39.569184,24.524654
348,King Abdulaziz University,21.4932675,39.2391473,2017,Pedodontics Combind Prg(Riyad),2,46.675296,24.713552
349,King Abdulaziz University,21.4932675,39.2391473,2017,Salmaniya Medical Complex in Manama,2,50.5831,26.2167
350,King Abdulaziz University,21.4932675,39.2391473,2017,King Abdulaziz Air Base Hospital in Dhahran,2,50.039302,26.236125
351,King Abdulaziz University,21.4932675,39.2391473,2017,The program of the Ministry of Health in Taif ,2,40.424819,21.284078
352,King Abdulaziz University,21.4932675,39.2391473,2018,The program of the Ministry of Health in Taif ,2,40.424819,21.284078
353,King Abdulaziz University,21.4932675,39.2391473,2017,Bahrain Defense Force Hospital in the Kingdom of Bahrain,2,50.5831,26.2167
354,King Abdulaziz University,21.4932675,39.2391473,2017,Forensic Medicine Center in Medina,2,39.569184,24.524654
355,King Abdulaziz University,21.4932675,39.2391473,2017,JointProgram for Community Medicine in Jeddah,2,39.192505,21.485811
356,King Abdulaziz University,21.4932675,39.2391473,2018,The joint program in the Central and Western region,2,45.079162,23.885942
357,King Abdulaziz University,21.4932675,39.2391473,2018,Security Forces Hospital in Mecca,2,39.857912,21.389082
358,King Abdulaziz University,21.4932675,39.2391473,2017,General Directorate of Health Affairs in Al-Baha Region,2,41.471273,20.021741
359,King Abdulaziz University,21.4932675,39.2391473,2017,Joint Training Program in the Central Region,2,46.675296,24.713552
360,King Abdulaziz University,21.4932675,39.2391473,2017,"Joint training program in the central region, Riyadh",2,46.675296,24.713552
361,King Abdulaziz University,21.4932675,39.2391473,2017,Security Forces Hospital in Mecca,2,39.857912,21.389082
362,King Abdulaziz University,21.4932675,39.2391473,2018,JointProgram for Community Medicine in Jeddah,2,39.192505,21.485811
363,King Abdulaziz University,21.4932675,39.2391473,2018,General Directorate of Health Affairs in Jazan Region,2,42.570567,16.889359
364,King Abdulaziz University,21.4932675,39.2391473,2019,JointProgram for Orthodontics- Jeddah,2,39.192505,21.485811
365,King Abdulaziz University,21.4932675,39.2391473,2018,General Directorate of Health Affairs in Al-Baha Region,2,41.471273,20.021741
366,King Abdulaziz University,21.4932675,39.2391473,2018,Forensic Medicine Center in Medina,2,39.569184,24.524654
